1	0.535047
2	0.535047
3	0.535047
4	0.535047
5	0.535047
6	0.535047
7	0.535047
8	0.535047
9	0.535047
10	0.535047
11	0.535047
12	0.535047
13	0.535047
14	0.535047
15	0.535047
16	0.535047
17	0.535047
18	0.535047
19	0.535047
20	0.535047
21	0.535047
22	0.535047
23	0.535047
24	0.535047
25	0.535047
26	0.535047
27	0.535047
28	0.535047
29	0.535047
30	0.535047
31	0.535047
32	0.535047
33	0.535047
34	0.535047
35	0.535047
36	0.535047
37	0.535047
38	0.535047
39	0.535047
40	0.535047
41	0.535047
42	0.535047
43	0.535047
44	0.535047
45	0.535047
46	0.535047
47	0.535047
48	0.535047
49	0.535047
50	0.535047
51	0.535047
52	0.535047
53	0.535047
54	0.535047
55	0.535047
56	0.535047
57	0.535047
58	0.535047
59	0.535047
60	0.535047
61	0.535047
62	0.535047
63	0.535047
64	0.535047
65	0.535047
66	0.535047
67	0.535047
68	0.535047
69	0.535047
70	0.535047
71	0.535047
72	0.535047
73	0.535047
74	0.535047
75	0.535047
76	0.535047
77	0.535047
78	0.535047
79	0.535047
80	0.535047
81	0.535047
82	0.535047
83	0.535047
84	0.535047
85	0.535047
86	0.535047
87	0.535047
88	0.535047
89	0.535047
90	0.535047
91	0.535047
92	0.535047
93	0.535047
94	0.535047
95	0.535047
96	0.535047
97	0.535047
98	0.535047
99	0.535047
100	0.535047
101	0.535047
102	0.535047
103	0.535047
104	0.535047
105	0.535047
106	0.535047
107	0.535047
108	0.535047
109	0.535047
110	0.535047
111	0.535047
112	0.535047
113	0.535047
114	0.535047
115	0.535047
116	0.535047
117	0.535047
118	0.535047
119	0.535047
120	0.535047
121	0.535047
122	0.535047
123	0.535047
124	0.535047
125	0.535047
126	0.535047
127	0.535047
128	0.535047
129	0.535047
130	0.535047
131	0.535047
132	0.535047
133	0.535047
134	0.535047
135	0.535047
136	0.535047
137	0.535047
138	0.573598
139	0.698598
140	0.702103
141	0.719626
142	0.726636
143	0.726636
144	0.735981
145	0.744159
146	0.776869
147	0.776869
148	0.779206
149	0.793224
150	0.793224
151	0.793224
152	0.793224
153	0.794393
154	0.794393
155	0.794393
156	0.800234
157	0.800234
158	0.800234
159	0.800234
160	0.800234
161	0.800234
162	0.803738
163	0.803738
164	0.804907
165	0.804907
166	0.804907
167	0.804907
168	0.804907
169	0.807243
170	0.807243
171	0.807243
172	0.807243
173	0.808411
174	0.808411
175	0.808411
176	0.808411
177	0.808411
178	0.808411
179	0.808411
180	0.808411
181	0.808411
182	0.808411
183	0.809579
184	0.809579
185	0.810748
186	0.810748
187	0.810748
188	0.810748
189	0.810748
190	0.810748
191	0.810748
192	0.810748
193	0.810748
194	0.810748
195	0.810748
196	0.810748
197	0.810748
198	0.810748
199	0.810748
200	0.810748
201	0.810748
202	0.810748
