20000
0.959615
1	1	2	1	1	01001111000011	10000010111000	10110101011001	0	0
1	2	1	1	2	00001010101100	00000000000000	01001011011001	0	0
1	3	2	1	3	11101110011011	00010110010011	11111010010000	0	0
1	4	2	1	4	01100011110100	00011001010011	10111001010100	0	1
1	5	2	2	1	10101001000101	11111011110111	11010110001000	0	1
1	6	1	2	2	01010001101001	10000000000000	10110111110101	0	0
1	7	3	2	3	11010101111111	00111011110010	11110100110101	0	0
1	8	2	2	4	00100101011011	11101110001111	11111001011010	0	1
1	9	3	3	1	11101001001011	11001000100111	00110101001010	0	0
1	10	1	3	2	11111001111000	01000000000000	10010101010101	0	0
1	11	2	3	3	01110101111111	01011111100110	10001001001001	0	0
1	12	1	3	4	01111111011010	11000000000000	01011001110010	0	0
1	13	3	4	1	00000110010001	00001101000011	10000100000010	0	0
1	14	2	4	2	10011100110000	00010100010000	11000101001101	0	0
1	15	2	4	3	10010011011000	11011110100011	01100110110110	0	0
1	16	2	4	4	10100100011101	01010011100001	01001001111101	0	1
1	17	3	5	1	01100101100101	00010110100101	01010110010111	0	0
1	18	2	5	2	10110111011110	01001111101101	01011011111000	0	0
1	19	2	5	3	00100110011110	01010100100001	11100111011010	0	0
1	20	2	5	4	00100110100010	00000111010010	01111111011001	0	0
2	1	2	1	1	00000101111011	11111010001010	01011110110011	0	0
2	2	3	1	2	01001010011010	00000001000111	11100010000000	0	0
2	3	3	1	3	00111111110011	01011101000000	01000000110010	0	0
2	4	2	1	4	01110010010001	10001010111101	00100101111100	0	0
2	5	2	2	1	00101000111101	00000010100110	01101111011000	0	0
2	6	3	2	2	11001010111110	01110001001000	11000101110000	0	0
2	7	2	2	3	11111010001010	01001100101101	11011001001000	0	0
2	8	2	2	4	10000110111110	00010101111111	00110110111011	0	0
2	9	2	3	1	11100110011111	00110010000000	00011110001001	0	0
2	10	2	3	2	11111011000110	01110100010110	01001001001110	0	0
2	11	2	3	3	01000011010100	00011101100100	10101101000101	0	0
2	12	2	3	4	00101100111001	01001011110001	10110001100110	0	1
2	13	2	4	1	11001101011100	10010000111010	11100111110110	0	0
2	14	2	4	2	11010111111110	11100110110110	00101001100000	0	0
2	15	1	4	3	10011100101101	00000000000000	00110010110010	0	0
2	16	2	4	4	10000100000110	10011000010000	10100100001110	0	1
2	17	1	5	1	00001001110101	10000000000000	10110010010111	0	0
2	18	3	5	2	11111001111010	11010101001110	00101011111110	0	0
2	19	1	5	3	00001111111010	01000000000000	11101000000010	0	1
2	20	1	5	4	10000010001000	11000000000000	01010101000011	0	1
3	1	2	1	1	00010110011001	00001111111010	11010100001000	0	0
3	2	3	1	2	10110000010010	01111010110010	11011110000001	0	0
3	3	2	1	3	01111100100010	01111011011100	00111111100001	0	0
3	4	2	1	4	10101001001101	00111100001000	11010100000000	0	0
3	5	1	2	1	00000101101000	00000000000000	00010000111110	0	1
3	6	2	2	2	00001101011111	01010000110011	11100010100010	0	1
3	7	2	2	3	11100010110111	10101000000010	01010111001100	0	0
3	8	2	2	4	00110110000110	01100000100111	00011011100010	0	0
3	9	1	3	1	10011100111000	10000000000000	01111101100001	0	1
3	10	2	3	2	10000111011110	01001101110110	01001010010010	0	0
3	11	1	3	3	10000010111101	01000000000000	10100110110001	0	0
3	12	2	3	4	00100010000001	11111110111110	00110101111001	0	0
3	13	2	4	1	10111111001101	00111110101001	00100110111000	0	0
3	14	3	4	2	01001111011110	01110010100111	11001011111111	0	0
3	15	1	4	3	00000111101000	11000000000000	00010010101000	0	0
3	16	3	4	4	10101111011111	11111001110001	10001010011001	0	1
3	17	2	5	1	10100101011010	01000001000010	00010011001010	0	0
3	18	2	5	2	00000001111011	00010110100000	01001101000101	0	0
3	19	2	5	3	00011011110010	00100100101100	00011110000011	0	0
3	20	3	5	4	00001010100000	10100101100100	11100111101011	0	0
4	1	2	1	1	01000111011011	11100000111110	11010100011001	0	0
4	2	2	1	2	00111111010000	00011000011101	00001011000110	0	1
4	3	2	1	3	00001100111111	11101110101101	11011101010100	0	0
4	4	1	1	4	00111100010110	00000000000000	00001101101110	0	0
4	5	3	2	1	00010111110011	00011010101000	10010111000001	0	1
4	6	2	2	2	11011100100010	11101010000011	11001110101101	0	1
4	7	1	2	3	00110110100101	10000000000000	01000100101110	0	1
4	8	2	2	4	10111100101001	00111110000110	10001110100001	0	0
4	9	2	3	1	11101010100001	11001011110010	11100010111011	0	0
4	10	3	3	2	11011011001101	00100111000010	01010000101011	0	0
4	11	1	3	3	11100001001100	01000000000000	10011000110101	0	0
4	12	2	3	4	10000111101110	11110101011111	01010000101011	0	0
4	13	2	4	1	11111101111011	00011101011010	11111111011101	0	0
4	14	2	4	2	11000000010110	10111001111111	10010111110001	0	0
4	15	1	4	3	10101100000010	11000000000000	01100100011001	0	0
4	16	3	4	4	11010100001000	01001000010011	10101000101110	0	0
4	17	2	5	1	11110110111101	00000010000100	01011101100111	0	0
4	18	2	5	2	10100111010001	10100000001100	01100101101100	0	0
4	19	3	5	3	01000100110001	00100011100001	11010010001101	0	0
4	20	2	5	4	01101100110000	11011010010001	00000000101111	0	0
5	1	2	1	1	00101100000101	11101001101001	00000111011110	0	0
5	2	1	1	2	11100001110010	00000000000000	01111011100011	0	0
5	3	3	1	3	10101100110110	11111100011100	11001101010110	0	0
5	4	3	1	4	00000101000010	11101001100111	01010011001101	0	0
5	5	3	2	1	11001111111110	00010110010010	11101010101110	0	1
5	6	2	2	2	11111111010001	10100000110101	11001101111001	0	0
5	7	2	2	3	00011101011011	10110000000000	11101101010000	0	0
5	8	2	2	4	10101001011010	01100001101000	01011011011010	0	1
5	9	2	3	1	00010110111001	01011111100010	00101100110111	0	1
5	10	2	3	2	01111011000010	01010110001011	10000110110101	0	0
5	11	2	3	3	11001000100000	01001000100011	11101101010000	0	0
5	12	3	3	4	01010100110110	00100000111111	01001001100111	0	0
5	13	1	4	1	10111011011011	10000000000000	01000100100100	0	0
